FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170813;0000;12;;;
170814;0000;13;;;
170815;0000;52;;;
170816;0000;60;;;
170817;0000;14;;;
170818;0000;10;;;
170819;0000;50;;;
170820;0000;82;;;
170821;0000;54;;;
170822;0000;15;;;
170823;0000;7;;;
170824;0000;15;;;
170825;0000;44;;;
170826;0000;26;;;
170827;0000;25;;;
170828;0000;64;;;
170829;0000;98;;;
170830;0000;85;;;
170831;0000;32;;;
170901;0000;19;;;
170902;0000;56;;;
170903;0000;42;;;
170904;0000;77;;;
170905;0000;46;;;
170906;0000;46;;;
170907;0000;49;;;
170908;0000;53;;;
170909;0000;44;;;
170910;0000;38;;;
170911;0000;27;;;
170912;0000;37;;;
170913;0000;10;;;
170914;0000;30;;;
170915;0000;57;;;
170916;0000;47;;;
170917;0000;31;;;
170918;0000;12;;;
170919;0000;13;;;
170920;0000;17;;;
170921;0000;46;;;
170922;0000;42;;;
170923;0000;27;;;
170924;0000;43;;;
170925;0000;44;;;
170926;0000;26;;;
170927;0000;22;;;
170928;0000;23;;;
170929;0000;15;;;
170930;0000;9;;;
171001;0000;9;;;
171002;0000;8;;;
171003;0000;6;;;
171004;0000;8;;;
171005;0000;8;;;
171006;0000;13;;;
171007;0000;11;;;
171008;0000;11;;;
171009;0000;16;;;
171010;0000;25;;;
171011;0000;16;;;
171012;0000;14;;;
171013;0000;6;;;
171014;0000;6;;;
171015;0000;5;;;
171016;0000;9;;;
171017;0000;14;;;
171018;0000;9;;;
171019;0000;22;;;
171020;0000;9;;;
171021;0000;20;;;
171022;0000;7;;;
171023;0000;19;;;
171024;0000;13;;;
171025;0000;12;;;
171026;0000;7;;;
171027;0000;4;;;
171028;0000;5;;;
171029;0000;;;;
171030;0000;7;;;
171031;0000;6;;;
171101;0000;9;;;
171102;0000;11;;;
171103;0000;14;;;
171104;0000;9;;;
171105;0000;5;;;
171106;0000;3;;;
171107;0000;4;;;
171108;0000;12;;;
171109;0000;6;;;
171110;0000;4;;;
171111;0000;5;;;
171112;0000;2;;;
171113;0000;1;;;
171114;0000;3;;;
171115;0000;3;;;
171116;0000;5;;;
171117;0000;7;;;
171118;0000;6;;;
171119;0000;3;;;
171120;0000;5;;;
171121;0000;6;;;
171122;0000;3;;;
171123;0000;5;;;
171124;0000;6;;;
171125;0000;5;;;
171126;0000;3;;;
171127;0000;7;;;
171128;0000;10;;;
171129;0000;6;;;
171130;0000;4;;;
171201;0000;6;;;
171202;0000;6;;;
171203;0000;5;;;
171204;0000;5;;;
171205;0000;4;;;
171206;0000;3;;;
171207;0000;6;;;
171208;0000;3;;;
171209;0000;3;;;
171210;0000;3;;;
171211;0000;6;;;
171212;0000;9;;;
171213;0000;2;;;
171214;0000;2;;;
171215;0000;1;;;
171216;0000;5;;;
171217;0000;5;;;
171218;0000;4;;;
171219;0000;4;;;
171220;0000;3;;;
171221;0000;3;;;
171222;0000;5;;;
171223;0000;4;;;
171224;0000;2;;;
171225;0000;1;;;
171226;0000;2;;;
171227;0000;3;;;
171228;0000;3;;;
171229;0000;3;;;
171230;0000;2;;;
171231;0000;3;;;
180101;0000;3;;;
180102;0000;1;;;
180103;0000;1;;;
180104;0000;3;;;
180105;0000;2;;;
180106;0000;3;;;
180107;0000;1;;;
180108;0000;;;1;
180109;0000;;;1;
180110;0000;;;1;
180111;0000;;;1;
180112;0000;3;;;
180113;0000;5;;;
180114;0000;3;;;
180115;0000;4;;;
180116;0000;5;;;
180117;0000;2;;;
180118;0000;2;;;
180119;0000;3;;;
180120;0000;2;;;
180121;0000;3;;;
180122;0000;4;;;
180123;0000;3;;;
180124;0000;5;;;
180125;0000;5;;;
180126;0000;3;;;
180127;0000;3;;;
180128;0000;2;;;
180129;0000;4;;;
180130;0000;2;;;
180131;0000;4;;;
180201;0000;6;;;
180202;0000;3;;;
180203;0000;1;;;
180204;0000;1;;;
180205;0000;2;;;
180206;0000;2;;;
180207;0000;2;;;
180208;0000;3;;;
180209;0000;3;;;
180210;0000;4;;;
180211;0000;4;;;
180212;0000;3;;;
180213;0000;4;;;
180214;0000;3;;;
180215;0000;3;;;
180216;0000;2;;;
180217;0000;2;;;
180218;0000;3;;;
180219;0000;4;;;
180220;0000;2;;;
180221;0000;4;;;
180222;0000;5;;;
180223;0000;2;;;
180224;0000;2;;;
180225;0000;2;;;
180226;0000;2;;;
180227;0000;2;;;
180228;0000;2;;;
180301;0000;3;;;
180302;0000;3;;;
180303;0000;4;;;
180304;0000;4;;;
180305;0000;4;;;
180306;0000;5;;;
180307;0000;7;;;
180308;0000;4;;;
180309;0000;;;5;
180310;0000;;;1;
180311;0000;;;1;
180312;0000;;;6;
180313;0000;11;;;
180314;0000;14;;;
180315;0000;18;;;
180316;0000;12;;;
180317;0000;16;;;
180318;0000;25;;;
180319;0000;22;;;
180320;0000;10;;;
180321;0000;15;;;
180322;0000;8;;;
180323;0000;12;;;
180324;0000;15;;;
180325;0000;19;;;
180326;0000;15;;;
180327;0000;11;;;
180328;0000;15;;;
180329;0000;6;;;
180330;0000;10;;;
180331;0000;8;;;
180401;0000;8;;;
180402;0000;15;;;
180403;0000;11;;;
180404;0000;18;;;
180405;0000;26;;;
180406;0000;38;;;
180407;0000;52;;;
180408;0000;46;;;
180409;0000;17;;;
180410;0000;11;;;
180411;0000;47;;;
180412;0000;24;;;
180413;0000;36;;;
180414;0000;59;;;
180415;0000;43;;;
180416;0000;46;;;
180417;0000;48;;;
180418;0000;56;;;
180419;0000;47;;;
180420;0000;22;;;
180421;0000;20;;;
180422;0000;37;;;
180423;0000;74;;;
180424;0000;56;;;
180425;0000;43;;;
180426;0000;30;;;
180427;0000;49;;;
180428;0000;73;;;
180429;0000;;;;
180430;0000;70;;;
180501;0000;22;;;
180502;0000;18;;;
180503;0000;37;;;
180504;0000;91;;;
180505;0000;59;;;
180506;0000;80;;;
180507;0000;64;;;
180508;0000;20;;;
180509;0000;27;;;
180510;0000;51;;;
180511;0000;72;;;
180512;0000;60;;;
180513;0000;11;;;
180514;0000;28;;;
180515;0000;70;;;
180516;0000;50;;;
180517;0000;23;;;
180518;0000;67;;;
180519;0000;62;;;
180520;0000;72;;;
180521;0000;146;;;
180522;0000;188;;;
180523;0000;194;;;
180524;0000;121;;;
180525;0000;70;;;
180526;0000;35;;;
180527;0000;35;;;
180528;0000;25;;;
180529;0000;68;;;
180530;0000;75;;;
180531;0000;99;;;
180601;0000;85;;;
180602;0000;149;;;
180603;0000;110;;;
180604;0000;92;;;
180605;0000;47;;;
180606;0000;115;;;
180607;0000;74;;;
180608;0000;52;;;
180609;0000;32;;;
180610;0000;39;;;
180611;0000;72;;;
180612;0000;105;;;
180613;0000;112;;;
180614;0000;57;;;
180615;0000;70;;;
180616;0000;180;;;
180617;0000;62;;;
180618;0000;84;;;
180619;0000;75;;;
180620;0000;43;;;
180621;0000;46;;;
180622;0000;44;;;
180623;0000;88;;;
180624;0000;96;;;
180625;0000;18;;;
180626;0000;18;;;
180627;0000;50;;;
180628;0000;66;;;
180629;0000;26;;;
180630;0000;26;;;
180701;0000;71;;;
180702;0000;68;;;
180703;0000;76;;;
180704;0000;5;;;
180705;0000;8;;;
180706;0000;22;;;
180707;0000;100;;;
180708;0000;101;;;
180709;0000;99;;;
180710;0000;68;;;
180711;0000;89;;;
180712;0000;41;;;
180713;0000;12;;;
180714;0000;26;;;
180715;0000;95;;;
180716;0000;69;;;
180717;0000;44;;;
180718;0000;72;;;
180719;0000;97;;;
180720;0000;66;;;
180721;0000;53;;;
180722;0000;88;;;
180723;0000;109;;;
180724;0000;115;;;
180725;0000;190;;;
180726;0000;136;;;
180727;0000;104;;;
180728;0000;79;;;
180729;0000;38;;;
180730;0000;77;;;
180731;0000;123;;;
180801;0000;169;;;
180802;0000;44;;;
180803;0000;39;;;
180804;0000;24;;;
180805;0000;11;;;
180806;0000;10;;;
180807;0000;56;;;
180808;0000;135;;;
180809;0000;153;;;
180810;0000;126;;;
180811;0000;66;;;
180812;0000;35;;;
180813;0000;57;;;
180814;0000;62;;;
180815;0000;96;;;
180816;0000;66;;;
180817;0000;23;;;
180818;0000;102;;;
180819;0000;112;;;
180820;0000;103;;;
180821;0000;50;;;
180822;0000;28;;;
180823;0000;28;;;
180824;0000;43;;;
180825;0000;52;;;
180826;0000;31;;;
180827;0000;61;;;
180828;0000;33;;;
180829;0000;27;;;
180830;0000;99;;;
180831;0000;58;;;
180901;0000;40;;;
180902;0000;37;;;
180903;0000;39;;;
180904;0000;46;;;
180905;0000;32;;;
180906;0000;66;;;
180907;0000;80;;;
180908;0000;77;;;
180909;0000;43;;;
180910;0000;47;;;
180911;0000;31;;;
180912;0000;25;;;
180913;0000;24;;;
180914;0000;26;;;
180915;0000;51;;;
180916;0000;23;;;
180917;0000;15;;;
180918;0000;16;;;
180919;0000;13;;;
180920;0000;8;;;
180921;0000;9;;;
180922;0000;10;;;
180923;0000;29;;;
180924;0000;37;;;
180925;0000;25;;;
180926;0000;39;;;
180927;0000;9;;;
180928;0000;10;;;
180929;0000;7;;;
180930;0000;15;;;
181001;0000;33;;;
181002;0000;24;;;
181003;0000;47;;;
181004;0000;24;;;
181005;0000;26;;;
181006;0000;20;;;
181007;0000;15;;;
181008;0000;11;;;
181009;0000;29;;;
181010;0000;28;;;
181011;0000;12;;;
181012;0000;28;;;
181013;0000;28;;;
181014;0000;15;;;
181015;0000;11;;;
181016;0000;10;;;
181017;0000;12;;;
181018;0000;12;;;
181019;0000;10;;;
181020;0000;14;;;
181021;0000;21;;;
181022;0000;23;;;
181023;0000;18;;;
181024;0000;22;;;
181025;0000;25;;;
181026;0000;10;;;
181027;0000;8;;;
181028;0000;7;;;
181029;0000;6;;;
181030;0000;11;;;
181031;0000;16;;;
181101;0000;15;;;
181102;0000;10;;;
181103;0000;10;;;
181104;0000;9;;;
181105;0000;15;;;
181106;0000;12;;;
181107;0000;10;;;
181108;0000;10;;;
181109;0000;9;;;
181110;0000;10;;;
181111;0000;15;;;
181112;0000;13;;;
181113;0000;8;;;
181114;0000;5;;;
181115;0000;7;;;
181116;0000;14;;;
181117;0000;11;;;
181118;0000;;10;;
181119;0000;8;;;
181120;0000;8;;;
181121;0000;3;;;
181122;0000;7;;;
181123;0000;7;;;
181124;0000;7;;;
181125;0000;6;;;
181126;0000;7;;;
181127;0000;6;;;
181128;0000;7;;;
181129;0000;6;;;
181130;0000;6;;;
181201;0000;8;;;
181202;0000;9;;;
181203;0000;9;;;
181204;0000;7;;;
181205;0000;5;;;
181206;0000;9;;;
181207;0000;12;;;
181208;0000;8;;;
181209;0000;6;;;
181210;0000;7;;;
181211;0000;4;;;
181212;0000;5;;;
181213;0000;5;;;
181214;0000;5;;;
181215;0000;6;;;
181216;0000;5;;;
181217;0000;6;;;
181218;0000;7;;;
181219;0000;5;;;
181220;0000;4;;;
181221;0000;4;;;
181222;0000;6;;;
181223;0000;4;;;
181224;0000;4;;;
181225;0000;3;;;
181226;0000;8;;;
181227;0000;11;;;
181228;0000;6;;;
181229;0000;11;;;
181230;0000;8;;;
181231;0000;10;;;
190101;0000;6;;;
190102;0000;6;;;
190103;0000;6;;;
190104;0000;8;;;
190105;0000;3;;;
190106;0000;3;;;
190107;0000;3;;;
190108;0000;;;2;
190109;0000;;;3;
190110;0000;;;3;
190111;0000;;;2;
190112;0000;6;;;
190113;0000;3;;;
190114;0000;7;;;
190115;0000;;;;
190116;0000;;;;
190117;0000;6;;;
190118;0000;8;;;
190119;0000;7;;;
190120;0000;4;;;
190121;0000;7;;;
190122;0000;7;;;
190123;0000;9;;;
190124;0000;11;;;
190125;0000;8;;;
190126;0000;9;;;
190127;0000;8;;;
190128;0000;8;;;
190129;0000;4;;;
190130;0000;6;;;
190131;0000;7;;;
190201;0000;8;;;
190202;0000;9;;;
190203;0000;13;;;
190204;0000;56;;;
190205;0000;5;;;
190206;0000;6;;;
190207;0000;7;;;
190208;0000;7;;;
190209;0000;7;;;
190210;0000;4;;;
190211;0000;5;;;
190212;0000;7;;;
190213;0000;13;;;
190214;0000;6;;;
190215;0000;18;;;
190216;0000;32;;;
190217;0000;15;;;
190218;0000;8;;;
190219;0000;7;;;
190220;0000;6;;;
190221;0000;4;;;
190222;0000;2;;;
190223;0000;4;;;
190224;0000;4;;;
190225;0000;8;;;
190226;0000;7;;;
190227;0000;7;;;
190228;0000;11;;;
190301;0000;7;;;
190302;0000;5;;;
190303;0000;6;;;
190304;0000;9;;;
190305;0000;14;;;
190306;0000;10;;;
190307;0000;5;;;
190308;0000;7;;;
190309;0000;8;;;
190310;0000;22;;;
190311;0000;10;;;
190312;0000;13;;;
190313;0000;11;;;
190314;0000;12;;;
190315;0000;10;;;
190316;0000;6;;;
190317;0000;5;;;
190318;0000;8;;;
190319;0000;12;;;
190320;0000;10;;;
190321;0000;5;;;
190322;0000;6;;;
190323;0000;12;;;
190324;0000;9;;;
190325;0000;17;;;
190326;0000;27;;;
190327;0000;19;;;
190328;0000;22;;;
190329;0000;24;;;
190330;0000;32;;;
190331;0000;17;;;
190401;0000;12;;;
190402;0000;11;;;
190403;0000;12;;;
190404;0000;16;;;
190405;0000;22;;;
190406;0000;19;;;
190407;0000;18;;;
190408;0000;11;;;
190409;0000;14;;;
190410;0000;11;;;
190411;0000;16;;;
190412;0000;14;;;
190413;0000;11;;;
190414;0000;37;;;
190415;0000;30;;;
190416;0000;30;;;
190417;0000;18;;;
190418;0000;23;;;
190419;0000;28;;;
190420;0000;52;;;
190421;0000;40;;;
190422;0000;25;;;
190423;0000;31;;;
190424;0000;79;;;
190425;0000;66;;;
190426;0000;45;;;
190427;0000;42;;;
190428;0000;25;;;
190429;0000;22;;;
190430;0000;40;;;
190501;0000;12;;;
190502;0000;11;;;
190503;0000;5;;;
190504;0000;14;;;
190505;0000;13;;;
190506;0000;10;;;
190507;0000;13;;;
190508;0000;15;;;
190509;0000;26;;;
190510;0000;35;;;
190511;0000;18;;;
190512;0000;28;;;
190513;0000;37;;;
190514;0000;64;;;
190515;0000;78;;;
190516;0000;56;;;
190517;0000;27;;;
190518;0000;46;;;
190519;0000;64;;;
190520;0000;70;;;
190521;0000;106;;;
190522;0000;88;;;
190523;0000;59;;;
190524;0000;111;;;
190525;0000;124;;;
190526;0000;97;;;
190527;0000;68;;;
190528;0000;89;;;
190529;0000;24;;;
190530;0000;7;;;
190531;0000;7;;;
190601;0000;12;;;
190602;0000;17;;;
190603;0000;45;;;
190604;0000;11;;;
190605;0000;13;;;
190606;0000;28;;;
190607;0000;32;;;
190608;0000;26;;;
190609;0000;16;;;
190610;0000;59;;;
190611;0000;83;;;
190612;0000;53;;;
190613;0000;25;;;
190614;0000;72;;;
190615;0000;90;;;
190616;0000;57;;;
190617;0000;87;;;
190618;0000;38;;;
190619;0000;118;;;
190620;0000;84;;;
190621;0000;33;;;
190622;0000;38;;;
190623;0000;18;;;
190624;0000;25;;;
190625;0000;16;;;
190626;0000;13;;;
190627;0000;38;;;
190628;0000;34;;;
190629;0000;30;;;
190630;0000;31;;;
190701;0000;46;;;
190702;0000;20;;;
190703;0000;23;;;
190704;0000;50;;;
190705;0000;70;;;
190706;0000;44;;;
190707;0000;12;;;
190708;0000;9;;;
190709;0000;6;;;
190710;0000;17;;;
190711;0000;19;;;
190712;0000;11;;;
190713;0000;16;;;
190714;0000;25;;;
190715;0000;84;;;
190716;0000;35;;;
190717;0000;17;;;
190718;0000;46;;;
190719;0000;28;;;
190720;0000;9;;;
190721;0000;16;;;
190722;0000;107;;;
190723;0000;127;;;
190724;0000;105;;;
190725;0000;36;;;
190726;0000;81;;;
190727;0000;108;;;
190728;0000;19;;;
190729;0000;12;;;
190730;0000;13;;;
190731;0000;15;;;
190801;0000;33;;;
190802;0000;86;;;
190803;0000;123;;;
190804;0000;76;;;
190805;0000;19;;;
190806;0000;34;;;
190807;0000;44;;;
190808;0000;30;;;
190809;0000;57;;;
190810;0000;23;;;
190811;0000;13;;;
190812;0000;62;;;
190813;0000;74;;;
190814;0000;54;;;
190815;0000;35;;;
190816;0000;17;;;
190817;0000;10;;;
190818;0000;24;;;
190819;0000;35;;;
190820;0000;37;;;
190821;0000;34;;;
190822;0000;59;;;
190823;0000;33;;;
190824;0000;22;;;
190825;0000;19;;;
190826;0000;;;;
190827;0000;15;;;
190828;0000;21;;;
190829;0000;18;;;
190830;0000;22;;;
190831;0000;25;;;
190901;0000;26;;;
190902;0000;22;;;
190903;0000;39;;;
190904;0000;48;;;
190905;0000;36;;;
190906;0000;29;;;
190907;0000;24;;;
190908;0000;12;;;
190909;0000;21;;;
190910;0000;36;;;
190911;0000;36;;;
190912;0000;31;;;
190913;0000;23;;;
190914;0000;11;;;
190915;0000;14;;;
190916;0000;27;;;
190917;0000;14;;;
190918;0000;12;;;
190919;0000;21;;;
190920;0000;22;;;
190921;0000;25;;;
190922;0000;26;;;
190923;0000;14;;;
190924;0000;14;;;
190925;0000;9;;;
190926;0000;15;;;
190927;0000;14;;;
190928;0000;15;;;
190929;0000;13;;;
190930;0000;13;;;
191001;0000;27;;;
191002;0000;26;;;
191003;0000;17;;;
191004;0000;19;;;
191005;0000;29;;;
191006;0000;14;;;
191007;0000;15;;;
191008;0000;23;;;
191009;0000;22;;;
191010;0000;12;;;
191011;0000;17;;;
191012;0000;19;;;
191013;0000;11;;;
191014;0000;15;;;
191015;0000;12;;;
191016;0000;22;;;
191017;0000;12;;;
191018;0000;18;;;
191019;0000;16;;;
191020;0000;13;;;
191021;0000;12;;;
191022;0000;13;;;
191023;0000;14;;;
191024;0000;7;;;
191025;0000;14;;;
191026;0000;7;;;
191027;0000;12;;;
191028;0000;7;;;
191029;0000;16;;;
191030;0000;15;;;
191031;0000;11;;;
191101;0000;10;;;
191102;0000;15;;;
191103;0000;6;;;
191104;0000;9;;;
191105;0000;13;;;
191106;0000;8;;;
191107;0000;11;;;
191108;0000;8;;;
191109;0000;10;;;
191110;0000;7;;;
191111;0000;6;;;
191112;0000;5;;;
191113;0000;5;;;
191114;0000;10;;;
191115;0000;7;;;
191116;0000;7;;;
191117;0000;5;;;
191118;0000;7;;;
191119;0000;6;;;
191120;0000;5;;;
191121;0000;5;;;
191122;0000;11;;;
191123;0000;10;;;
191124;0000;7;;;
191125;0000;9;;;
191126;0000;8;;;
191127;0000;7;;;
191128;0000;7;;;
191129;0000;10;;;
191130;0000;8;;;
191201;0000;5;;;
191202;0000;5;;;
191203;0000;8;;;
191204;0000;7;;;
191205;0000;6;;;
191206;0000;6;;;
191207;0000;6;;;
191208;0000;5;;;
191209;0000;5;;;
191210;0000;5;;;
191211;0000;6;;;
191212;0000;7;;;
191213;0000;4;;;
191214;0000;6;;;
191215;0000;6;;;
191216;0000;7;;;
191217;0000;5;;;
191218;0000;;;;
191219;0000;6;;;
191220;0000;8;;;
191221;0000;6;;;
191222;0000;5;;;
191223;0000;5;;;
191224;0000;5;;;
191225;0000;6;;;
191226;0000;5;;;
191227;0000;6;;;
191228;0000;5;;;
191229;0000;7;;;
191230;0000;6;;;
191231;0000;7;;;
200101;0000;7;;;
200102;0000;6;;;
200103;0000;4;;;
200104;0000;5;;;
200105;0000;4;;;
200106;0000;4;;;
200107;0000;5;;;
200108;0000;5;;;
200109;0000;4;;;
200110;0000;3;;;
200111;0000;3;;;
200112;0000;4;;;
200113;0000;4;;;
200114;0000;4;;;
200115;0000;7;;;
200116;0000;6;;;
200117;0000;7;;;
200118;0000;7;;;
200119;0000;8;;;
200120;0000;7;;;
200121;0000;;;4;
200122;0000;;;2;
200123;0000;;;3;
200124;0000;;;6;
200125;0000;5;;;
200126;0000;4;;;
200127;0000;6;;;
200128;0000;4;;;
200129;0000;6;;;
200130;0000;5;;;
200131;0000;3;;;
200201;0000;4;;;
200202;0000;6;;;
200203;0000;6;;;
200204;0000;3;;;
200205;0000;5;;;
200206;0000;4;;;
200207;0000;5;;;
200208;0000;6;;;
200209;0000;6;;;
200210;0000;5;;;
200211;0000;6;;;
200212;0000;4;;;
200213;0000;4;;;
200214;0000;;;;
200215;0000;;;;
200216;0000;3;;;
200217;0000;4;;;
200218;0000;4;;;
200219;0000;5;;;
200220;0000;6;;;
200221;0000;12;;;
200222;0000;26;;;
200223;0000;7;;;
200224;0000;4;;;
200225;0000;5;;;
200226;0000;8;;;
200227;0000;7;;;
200228;0000;6;;;
200229;0000;7;;;
200301;0000;8;;;
200302;0000;5;;;
200303;0000;6;;;
200304;0000;4;;;
200305;0000;3;;;
200306;0000;6;;;
200307;0000;4;;;
200308;0000;5;;;
200309;0000;5;;;
200310;0000;5;;;
200311;0000;5;;;
200312;0000;5;;;
200313;0000;;;19;
200314;0000;;;11;
200315;0000;6;;;
200316;0000;6;;;
200317;0000;6;;;
200318;0000;6;;;
200319;0000;8;;;
200320;0000;9;;;
200321;0000;8;;;
200322;0000;16;;;
200323;0000;26;;;
200324;0000;7;;;
200325;0000;5;;;
200326;0000;8;;;
200327;0000;5;;;
200328;0000;13;;;
200329;0000;14;;;
200330;0000;8;;;
200331;0000;10;;;
200401;0000;10;;;
200402;0000;9;;;
200403;0000;7;;;
200404;0000;8;;;
200405;0000;17;;;
200406;0000;18;;;
200407;0000;16;;;
200408;0000;25;;;
200409;0000;19;;;
200410;0000;19;;;
200411;0000;9;;;
200412;0000;30;;;
200413;0000;48;;;
200414;0000;55;;;
200415;0000;76;;;
200416;0000;47;;;
200417;0000;25;;;
200418;0000;10;;;
200419;0000;19;;;
200420;0000;34;;;
200421;0000;44;;;
200422;0000;71;;;
200423;0000;44;;;
200424;0000;7;;;
200425;0000;8;;;
200426;0000;12;;;
200427;0000;13;;;
200428;0000;49;;;
200429;0000;49;;;
200430;0000;62;;;
200501;0000;66;;;
200502;0000;34;;;
200503;0000;24;;;
200504;0000;36;;;
200505;0000;55;;;
200506;0000;47;;;
200507;0000;72;;;
200508;0000;44;;;
200509;0000;11;;;
200510;0000;28;;;
200511;0000;56;;;
200512;0000;66;;;
200513;0000;62;;;
200514;0000;45;;;
200515;0000;30;;;
200516;0000;18;;;
200517;0000;48;;;
200518;0000;28;;;
200519;0000;38;;;
200520;0000;68;;;
200521;0000;72;;;
200522;0000;85;;;
200523;0000;99;;;
200524;0000;44;;;
200525;0000;49;;;
200526;0000;46;;;
200527;0000;35;;;
200528;0000;47;;;
200529;0000;80;;;
200530;0000;135;;;
200531;0000;106;;;
200601;0000;108;;;
200602;0000;101;;;
200603;0000;111;;;
200604;0000;96;;;
200605;0000;74;;;
200606;0000;52;;;
200607;0000;41;;;
200608;0000;38;;;
200609;0000;22;;;
200610;0000;11;;;
200611;0000;15;;;
200612;0000;43;;;
200613;0000;64;;;
200614;0000;105;;;
200615;0000;30;;;
200616;0000;27;;;
200617;0000;38;;;
200618;0000;10;;;
200619;0000;20;;;
200620;0000;18;;;
200621;0000;30;;;
200622;0000;34;;;
200623;0000;30;;;
200624;0000;28;;;
200625;0000;49;;;
200626;0000;22;;;
200627;0000;35;;;
200628;0000;11;;;
200629;0000;42;;;
200630;0000;12;;;
200701;0000;38;;;
200702;0000;63;;;
200703;0000;32;;;
200704;0000;33;;;
200705;0000;69;;;
200706;0000;99;;;
200707;0000;32;;;
200708;0000;35;;;
200709;0000;11;;;
200710;0000;22;;;
200711;0000;15;;;
200712;0000;26;;;
200713;0000;81;;;
200714;0000;91;;;
200715;0000;137;;;
200716;0000;85;;;
200717;0000;14;;;
200718;0000;17;;;
200719;0000;17;;;
200720;0000;19;;;
200721;0000;18;;;
200722;0000;55;;;
200723;0000;58;;;
200724;0000;34;;;
200725;0000;7;;;
200726;0000;12;;;
200727;0000;69;;;
200728;0000;92;;;
200729;0000;91;;;
200730;0000;45;;;
200731;0000;29;;;
200801;0000;26;;;
200802;0000;58;;;
200803;0000;42;;;
200804;0000;39;;;
200805;0000;24;;;
200806;0000;59;;;
200807;0000;92;;;
200808;0000;69;;;
200809;0000;27;;;
200810;0000;46;;;
200811;0000;56;;;
200812;0000;53;;;
200813;0000;17;;;
200814;0000;24;;;
200815;0000;29;;;
200816;0000;33;;;
200817;0000;27;;;
200818;0000;56;;;
200819;0000;60;;;
200820;0000;40;;;
200821;0000;64;;;
200822;0000;98;;;
200823;0000;24;;;
200824;0000;12;;;
200825;0000;6;;;
200826;0000;9;;;
200827;0000;16;;;
200828;0000;36;;;
200829;0000;95;;;
200830;0000;64;;;
200831;0000;50;;;
200901;0000;61;;;
200902;0000;37;;;
200903;0000;48;;;
200904;0000;94;;;
200905;0000;82;;;
200906;0000;54;;;
200907;0000;34;;;
200908;0000;22;;;
200909;0000;22;;;
200910;0000;32;;;
200911;0000;32;;;
200912;0000;35;;;
200913;0000;47;;;
200914;0000;32;;;
200915;0000;19;;;
200916;0000;16;;;
200917;0000;29;;;
200918;0000;48;;;
200919;0000;39;;;
200920;0000;22;;;
200921;0000;12;;;
200922;0000;19;;;
200923;0000;29;;;
200924;0000;29;;;
200925;0000;41;;;
200926;0000;20;;;
200927;0000;20;;;
200928;0000;17;;;
200929;0000;9;;;
200930;0000;22;;;
201001;0000;34;;;
201002;0000;25;;;
201003;0000;42;;;
201004;0000;31;;;
201005;0000;40;;;
201006;0000;36;;;
201007;0000;33;;;
201008;0000;22;;;
201009;0000;14;;;
201010;0000;11;;;
201011;0000;12;;;
201012;0000;9;;;
201013;0000;7;;;
201014;0000;10;;;
201015;0000;11;;;
201016;0000;16;;;
201017;0000;15;;;
201018;0000;14;;;
201019;0000;13;;;
201020;0000;10;;;
201021;0000;10;;;
201022;0000;12;;;
201023;0000;11;;;
201024;0000;25;;;
201025;0000;23;;;
201026;0000;18;;;
201027;0000;8;;;
201028;0000;14;;;
201029;0000;13;;;
201030;0000;11;;;
201031;0000;6;;;
201101;0000;6;;;
201102;0000;8;;;
201103;0000;8;;;
201104;0000;9;;;
201105;0000;9;;;
201106;0000;5;;;
201107;0000;7;;;
201108;0000;6;;;
201109;0000;7;;;
201110;0000;7;;;
201111;0000;7;;;
201112;0000;4;;;
201113;0000;9;;;
201114;0000;10;;;
201115;0000;7;;;
201116;0000;6;;;
201117;0000;6;;;
201118;0000;5;;;
201119;0000;4;;;
201120;0000;16;;;
201121;0000;9;;;
201122;0000;8;;;
201123;0000;8;;;
201124;0000;11;;;
201125;0000;10;;;
201126;0000;11;;;
201127;0000;5;;;
201128;0000;6;;;
201129;0000;6;;;
201130;0000;5;;;
201201;0000;6;;;
201202;0000;5;;;
201203;0000;7;;;
201204;0000;8;;;
201205;0000;9;;;
201206;0000;6;;;
201207;0000;4;;;
201208;0000;6;;;
201209;0000;6;;;
201210;0000;6;;;
201211;0000;8;;;
201212;0000;5;;;
201213;0000;6;;;
201214;0000;6;;;
201215;0000;6;;;
201216;0000;5;;;
201217;0000;5;;;
201218;0000;5;;;
201219;0000;3;;;
201220;0000;3;;;
201221;0000;4;;;
201222;0000;3;;;
201223;0000;4;;;
201224;0000;4;;;
201225;0000;3;;;
201226;0000;3;;;
201227;0000;2;;;
201228;0000;3;;;
201229;0000;4;;;
201230;0000;5;;;
201231;0000;5;;;
210101;0000;7;;;
210102;0000;5;;;
210103;0000;5;;;
210104;0000;6;;;
210105;0000;10;;;
210106;0000;6;;;
210107;0000;4;;;
210108;0000;5;;;
210109;0000;6;;;
210110;0000;4;;;
210111;0000;4;;;
210112;0000;5;;;
210113;0000;5;;;
210114;0000;5;;;
210115;0000;4;;;
210116;0000;3;;;
210117;0000;4;;;
210118;0000;3;;;
210119;0000;4;;;
210120;0000;5;;;
210121;0000;3;;;
210122;0000;4;;;
210123;0000;3;;;
210124;0000;5;;;
210125;0000;4;;;
210126;0000;4;;;
210127;0000;3;;;
210128;0000;;;8;
210129;0000;;;3;
210130;0000;;;2;
210131;0000;;;3;
210201;0000;6;;;
